,Name,year,ESG,Board_size,Gender_diversity,Board_independent,CSR,CEO,Employee,age,years,nfrd
2289,CAIXABANK,2019,88.46,18,33.33,50,1,1,9841,35,5,1
2290,CAIXABANK,2020,86.42,15,40,41.18,1,1,9683,36,6,1
2291,CAIXABANK,2021,82.94,17,42.86,45,1,1,9664,37,7,1
2292,CAIXABANK,2022,85.22,15,40,60,1,1,9487,38,8,1
2293,CAPGEMINI,2006,51.95,11,0,0,0,1,4506,1,-8,0
2294,CAPGEMINI,2007,64.61,11,0,0,0,1,4167,2,-7,0
2295,CAPGEMINI,2008,63.71,11,0,0,0,1,3978,3,-6,0
2296,CAPGEMINI,2009,61.33,13,0,53.85,1,1,1818,4,-5,0
2297,CAPGEMINI,2010,64.65,13,7.69,78.57,1,1,6690,5,-4,0
2298,CAPGEMINI,2011,54.78,13,7.69,76.92,1,1,26993,6,-3,0
2299,CAPGEMINI,2012,58.17,13,15.38,71.43,1,1,32625,7,-2,0
2300,CAPGEMINI,2013,45.57,12,25,71.43,1,1,31948,8,-1,0
2301,CAPGEMINI,2014,54.2,12,33.33,71.43,1,1,31210,9,0,1
2302,CAPGEMINI,2015,52.75,12,33.33,66.67,1,1,32242,10,1,1
2303,CAPGEMINI,2016,57.14,15,40,62.5,1,1,32403,11,2,1
2304,CAPGEMINI,2017,58.06,16,37.5,68.75,1,1,36972,12,3,1
2305,CAPGEMINI,2018,63.5,12,33.33,64.71,1,1,37440,13,4,1
2306,CAPGEMINI,2019,70.05,14,42.86,64.29,1,1,35736,14,5,1
2307,CAPGEMINI,2020,65.78,15,40,58.82,1,1,35434,15,6,1
2308,CAPGEMINI,2021,68.21,14,42.86,64.71,1,1,49762,16,7,1
2309,CAPGEMINI,2022,64.58,17,40,64.71,1,1,44625,17,8,1
2310,CARGOTEC B,2003,0,0,0,0,0,0,55576,157,-11,0
2311,CARGOTEC B,2004,0,0,0,0,0,0,59324,158,-10,0
2312,CARGOTEC B,2005,24.85,6,0,83.33,0,0,61036,159,-9,0
2313,CARGOTEC B,2006,20.98,6,0,0,0,0,67889,160,-8,0
2314,CARGOTEC B,2007,35.43,6,0,66.67,0,0,83508,161,-7,0
2315,CARGOTEC B,2008,43.37,6,0,71.43,0,0,91621,162,-6,0
2316,CARGOTEC B,2009,44.75,6,16.67,85.71,0,0,90516,163,-5,0
2317,CARGOTEC B,2010,52.12,7,14.29,71.43,0,0,108698,164,-4,0
2318,CARGOTEC B,2011,49.4,7,14.29,100,0,0,119707,165,-3,0
2319,CARGOTEC B,2012,47.84,7,14.29,71.43,0,1,125110,166,-2,0
2320,CARGOTEC B,2013,49.47,7,14.29,75,0,1,131430,167,-1,0
2321,CARGOTEC B,2014,50.67,7,14.29,71.43,0,0,143643,168,0,1
2322,CARGOTEC B,2015,56.26,7,14.29,71.43,0,0,180639,169,1,1
2323,CARGOTEC B,2016,56.93,8,12.5,80,0,0,193077,170,2,1
2324,CARGOTEC B,2017,61.24,10,30,80,0,0,199698,171,3,1
2325,CARGOTEC B,2018,73.15,10,30,80,1,0,211313,172,4,1
2326,CARGOTEC B,2019,73,9,33.33,80,1,0,219314,173,5,1
2327,CARGOTEC B,2020,75.66,8,37.5,77.78,1,0,269769,174,6,1
2328,CARGOTEC B,2021,71.51,9,33.33,80,1,0,324684,175,7,1
2329,CARGOTEC B,2022,78.41,8,37.5,100,1,0,359567,176,8,1
2330,CARL ZEISS MEDITEC (XET),2003,0,0,0,0,0,0,6032,156,-11,0
2331,CARL ZEISS MEDITEC (XET),2004,0,0,0,0,0,0,7294,157,-10,0
2332,CARL ZEISS MEDITEC (XET),2005,0,0,0,0,0,0,7571,158,-9,0
2333,CARL ZEISS MEDITEC (XET),2006,0,0,0,0,0,0,8516,159,-8,0
2334,CARL ZEISS MEDITEC (XET),2007,0,0,0,0,0,0,11187,160,-7,0
2335,CARL ZEISS MEDITEC (XET),2008,0,0,0,0,0,0,11826,161,-6,0
2336,CARL ZEISS MEDITEC (XET),2009,0,0,0,0,0,0,9606,162,-5,0
2337,CARL ZEISS MEDITEC (XET),2010,0,0,0,0,0,0,9954,163,-4,0
2338,CARL ZEISS MEDITEC (XET),2011,0,0,0,0,0,0,10928,164,-3,0
2339,CARL ZEISS MEDITEC (XET),2012,0,0,0,0,0,0,10294,165,-2,0
2340,CARL ZEISS MEDITEC (XET),2013,0,0,0,0,0,0,10610,166,-1,0
2341,CARL ZEISS MEDITEC (XET),2014,0,0,0,0,0,0,10703,167,0,1
2342,CARL ZEISS MEDITEC (XET),2015,0,0,0,0,0,0,10837,168,1,1
2343,CARL ZEISS MEDITEC (XET),2016,0,0,0,0,0,0,0,169,2,1
2344,CARL ZEISS MEDITEC (XET),2017,55.4,6,33.33,16.67,1,0,11251,170,3,1
2345,CARL ZEISS MEDITEC (XET),2018,61.74,6,33.33,28.57,1,0,11987,171,4,1
2346,CARL ZEISS MEDITEC (XET),2019,63.3,6,33.33,28.57,1,0,12587,172,5,1
2347,CARL ZEISS MEDITEC (XET),2020,68.84,10,30,20,1,0,11552,173,6,1
2348,CARL ZEISS MEDITEC (XET),2021,65.51,9,33.33,27.27,1,0,11174,174,7,1
2349,CARL ZEISS MEDITEC (XET),2022,66.66,9,33.33,20,1,0,11526,175,8,1
2350,CARLSBERG B,2003,15.02,12,0,0,0,0,752,44,-11,0
2351,CARLSBERG B,2004,15.72,12,0,0,0,0,796,45,-10,0
2352,CARLSBERG B,2005,16.37,8,0,0,0,0,1207,46,-9,0
2353,CARLSBERG B,2006,14.3,12,8.33,0,0,0,1292,47,-8,0
2354,CARLSBERG B,2007,18.48,12,8.33,66.67,0,0,1929,48,-7,0
2355,CARLSBERG B,2008,43.34,11,9.09,0,1,0,2152,49,-6,0
2356,CARLSBERG B,2009,56.13,12,8.33,0,1,0,2147,50,-5,0
2357,CARLSBERG B,2010,61.11,12,0,13.33,1,0,2189,51,-4,0
2358,CARLSBERG B,2011,71.85,12,0,23.08,1,0,2350,52,-3,0
2359,CARLSBERG B,2012,68.74,14,14.29,33.33,1,0,2460,53,-2,0
2360,CARLSBERG B,2013,68.83,14,21.43,33.33,1,0,2540,54,-1,0
2361,CARLSBERG B,2014,71.99,15,33.33,27.78,1,0,2972,55,0,1
2362,CARLSBERG B,2015,70.08,15,26.67,35.29,1,0,2888,56,1,1
2363,CARLSBERG B,2016,69.37,15,26.67,33.33,1,0,2910,57,2,1
2364,CARLSBERG B,2017,70.5,15,26.67,37.5,1,0,2958,58,3,1
2365,CARLSBERG B,2018,69.77,14,21.43,37.5,1,0,3048,59,4,1
2366,CARLSBERG B,2019,73.68,15,26.67,38.89,1,0,3232,60,5,1
2367,CARLSBERG B,2020,75.56,15,26.67,33.33,1,0,3290,61,6,1
2368,CARLSBERG B,2021,72.69,15,20,37.5,1,0,3531,62,7,1
2369,CARLSBERG B,2022,72.26,14,35.71,36.84,1,0,4224,63,8,1
2370,CARREFOUR,2003,25.3,10,0,0,0,1,31531,10,-11,0
2371,CARREFOUR,2004,29.57,6,0,0,0,1,31703,11,-10,0
2372,CARREFOUR,2005,33.24,7,14.29,71.43,0,0,30492,12,-9,0
2373,CARREFOUR,2006,43.15,7,14.29,0,0,0,31680,13,-8,0
2374,CARREFOUR,2007,73.32,11,9.09,50,0,0,33420,14,-7,0
2375,CARREFOUR,2008,79.96,12,8.33,60,1,0,45505,15,-6,0
2376,CARREFOUR,2009,78.43,12,8.33,61.54,1,1,43271,16,-5,0
2377,CARREFOUR,2010,73.41,14,7.14,50,1,1,41402,17,-4,0
2378,CARREFOUR,2011,77.05,14,14.29,53.33,1,1,42670,18,-3,0
2379,CARREFOUR,2012,75.06,16,18.75,55.56,1,1,41708,19,-2,0
2380,CARREFOUR,2013,74.09,15,20,56.25,1,1,40435,20,-1,0
2381,CARREFOUR,2014,65.04,15,20,60,1,1,46832,21,0,1
2382,CARREFOUR,2015,66.4,17,23.53,52.94,1,1,47464,22,1,1
2383,CARREFOUR,2016,71.93,17,23.53,52.94,1,1,42062,23,2,1
2384,CARREFOUR,2017,78.63,19,42.11,47.83,1,1,41430,24,3,1
2385,CARREFOUR,2018,77.83,18,38.89,56.52,1,1,40837,25,4,1
2386,CARREFOUR,2019,77.49,18,44.44,45,1,1,41248,26,5,1
2387,CARREFOUR,2020,74.23,16,43.75,44.44,1,1,40010,27,6,1
2388,CARREFOUR,2021,78.01,15,46.67,47.06,1,1,39375,28,7,1
2389,CARREFOUR,2022,81.02,15,46.67,53.33,1,1,30834,29,8,1
2390,CASTELLUM,2003,64.94,7,14.29,0,0,1,419040,9,-11,0
2391,CASTELLUM,2004,69.48,7,14.29,0,0,1,430695,10,-10,0
2392,CASTELLUM,2005,61.97,7,28.57,85.71,0,1,440479,11,-9,0
2393,CASTELLUM,2006,50.96,7,28.57,0,0,0,456295,12,-8,0
2394,CASTELLUM,2007,46.93,7,28.57,0,0,0,490042,13,-7,0
2395,CASTELLUM,2008,52.59,7,28.57,0,0,0,495287,14,-6,0
2396,CASTELLUM,2009,58.12,6,33.33,0,1,0,475976,15,-5,0
2397,CASTELLUM,2010,59.99,7,28.57,71.43,1,0,471755,16,-4,0
2398,CASTELLUM,2011,53.95,6,33.33,85.71,1,0,412443,17,-3,0
2399,CASTELLUM,2012,59.5,7,42.86,87.5,1,0,364969,18,-2,0
2400,CASTELLUM,2013,62.28,7,42.86,100,1,0,363989,19,-1,0
2401,CASTELLUM,2014,62.94,7,42.86,100,1,0,381227,20,0,1
2402,CASTELLUM,2015,74.63,7,42.86,100,1,0,380920,21,1,1
2403,CASTELLUM,2016,80.97,7,57.14,100,1,0,384151,22,2,1
2404,CASTELLUM,2017,85.73,7,57.14,100,1,0,378923,23,3,1
2405,CASTELLUM,2018,83.45,7,57.14,100,1,0,363862,24,4,1
2406,CASTELLUM,2019,85.6,7,57.14,100,1,0,321383,25,5,1
2407,CASTELLUM,2020,83.23,8,50,100,1,0,322164,26,6,1
2408,CASTELLUM,2021,85.34,7,42.86,90.91,1,0,319565,27,7,1
2409,CASTELLUM,2022,71.4,7,28.57,77.78,1,1,346666,28,8,1
2410,CD PROJEKT,2011,0,0,0,0,0,0,239,1,-3,0
2411,CD PROJEKT,2012,0,0,0,0,0,0,265,2,-2,0
2412,CD PROJEKT,2013,0,0,0,0,0,0,293,3,-1,0
2413,CD PROJEKT,2014,0,0,0,0,0,0,295,4,0,1
2414,CD PROJEKT,2015,0,0,0,0,0,1,299,5,1,1
2415,CD PROJEKT,2016,0,0,0,0,0,1,363,6,2,1
2416,CD PROJEKT,2017,6.75,5,20,66.67,0,1,416,7,3,1
2417,CD PROJEKT,2018,15.18,5,20,80,0,1,388,8,4,1
2418,CD PROJEKT,2019,24.43,5,20,80,0,1,420,9,5,1
2419,CD PROJEKT,2020,26.95,5,20,80,0,1,413,10,6,1
2420,CD PROJEKT,2021,37.36,5,20,83.33,0,1,443,11,7,1
2421,CD PROJEKT,2022,47.95,5,20,80,1,1,534,12,8,1
2422,CELLNEX TELECOM,2003,0,0,0,0,0,0,260,91,-11,0
2423,CELLNEX TELECOM,2004,0,0,0,0,0,0,225,92,-10,0
2424,CELLNEX TELECOM,2005,0,0,0,0,0,0,234,93,-9,0
2425,CELLNEX TELECOM,2006,0,0,0,0,0,0,163,94,-8,0
2426,CELLNEX TELECOM,2007,0,0,0,0,0,0,122,95,-7,0
2427,CELLNEX TELECOM,2008,0,0,0,0,0,0,55,96,-6,0
2428,CELLNEX TELECOM,2009,0,0,0,0,0,0,19,97,-5,0
2429,CELLNEX TELECOM,2010,0,0,0,0,0,0,112,98,-4,0
2430,CELLNEX TELECOM,2011,0,0,0,0,0,0,102,99,-3,0
2431,CELLNEX TELECOM,2012,0,0,0,0,0,0,123,100,-2,0
2432,CELLNEX TELECOM,2013,0,0,0,0,0,0,132,101,-1,0
2433,CELLNEX TELECOM,2014,0,0,0,0,0,0,0,102,0,1
2434,CELLNEX TELECOM,2015,38.8,9,0,44.44,1,0,158,103,1,1
2435,CELLNEX TELECOM,2016,37.33,9,0,44.44,1,0,214,104,2,1
2436,CELLNEX TELECOM,2017,41.86,10,10,50,1,0,226,105,3,1
2437,CELLNEX TELECOM,2018,43.57,12,33.33,36.84,1,0,887,106,4,1
2438,CELLNEX TELECOM,2019,52.29,12,33.33,50,1,0,1044,107,5,1
2439,CELLNEX TELECOM,2020,57.72,11,36.36,50,1,0,1177,108,6,1
2440,CELLNEX TELECOM,2021,67.81,11,45.45,66.67,1,0,1196,109,7,1
2441,CELLNEX TELECOM,2022,73.85,11,54.55,75,1,0,1292,110,8,1
2442,CEMBRA MONEY BANK N ORD,2003,0,0,0,0,0,1,0,8,-11,0
2443,CEMBRA MONEY BANK N ORD,2004,0,0,0,0,0,1,0,9,-10,0
2444,CEMBRA MONEY BANK N ORD,2005,0,0,0,0,0,1,0,10,-9,0
2445,CEMBRA MONEY BANK N ORD,2006,0,0,0,0,0,1,0,11,-8,0
2446,CEMBRA MONEY BANK N ORD,2007,0,0,0,0,0,1,0,12,-7,0
2447,CEMBRA MONEY BANK N ORD,2008,0,0,0,0,0,1,0,13,-6,0
2448,CEMBRA MONEY BANK N ORD,2009,0,0,0,0,0,1,0,14,-5,0
2449,CEMBRA MONEY BANK N ORD,2010,0,0,0,0,0,1,0,15,-4,0
2450,CEMBRA MONEY BANK N ORD,2011,0,0,0,0,0,1,1358,16,-3,0
2451,CEMBRA MONEY BANK N ORD,2012,0,0,0,0,0,1,1308,17,-2,0
2452,CEMBRA MONEY BANK N ORD,2013,0,0,0,0,0,1,1145,18,-1,0
2453,CEMBRA MONEY BANK N ORD,2014,0,0,0,0,0,1,1156,19,0,1
2454,CEMBRA MONEY BANK N ORD,2015,0,0,0,0,0,1,1245,20,1,1
2455,CEMBRA MONEY BANK N ORD,2016,37.41,7,28.57,87.5,0,1,1303,21,2,1
2456,CEMBRA MONEY BANK N ORD,2017,50.58,7,28.57,100,1,1,1403,22,3,1
2457,CEMBRA MONEY BANK N ORD,2018,49.64,7,28.57,100,1,1,1437,23,4,1
2458,CEMBRA MONEY BANK N ORD,2019,57.6,7,28.57,100,1,1,1610,24,5,1
2459,CEMBRA MONEY BANK N ORD,2020,60.83,7,28.57,100,1,1,2008,25,6,1
2460,CEMBRA MONEY BANK N ORD,2021,59.74,9,22.22,81.82,1,1,2868,26,7,1
2461,CEMBRA MONEY BANK N ORD,2022,60.22,7,28.57,100,1,1,3018,27,8,1
2462,CENTRICA,2003,45.42,10,20,0,0,0,0,57,-11,0
2463,CENTRICA,2004,54.42,9,33.33,0,0,0,0,58,-10,0
2464,CENTRICA,2005,65.26,11,27.27,54.55,0,1,0,59,-9,0
2465,CENTRICA,2006,71.6,9,22.22,0,1,1,0,60,-8,0
2466,CENTRICA,2007,60.64,10,20,0,1,1,0,61,-7,0
2467,CENTRICA,2008,72.42,10,20,0,1,1,0,62,-6,0
2468,CENTRICA,2009,75.72,10,20,45.45,1,1,685,63,-5,0
2469,CENTRICA,2010,69.08,11,18.18,45.45,1,1,704,64,-4,0
2470,CENTRICA,2011,69.15,12,25,50,1,1,699,65,-3,0
2471,CENTRICA,2012,63.82,12,25,50,1,1,710,66,-2,0
2472,CENTRICA,2013,68.66,12,25,57.14,1,1,700,67,-1,0
2473,CENTRICA,2014,60.55,11,27.27,45.45,1,1,702,68,0,1
2474,CENTRICA,2015,66.45,11,18.18,45.45,1,1,715,69,1,1
2475,CENTRICA,2016,62.06,12,25,57.14,1,1,705,70,2,1
2476,CENTRICA,2017,60.59,12,25,58.33,1,1,735,71,3,1
2477,CENTRICA,2018,59.97,12,16.67,42.86,1,1,783,72,4,1
2478,CENTRICA,2019,58.95,12,16.67,53.33,1,1,963,73,5,1
2479,CENTRICA,2020,64.6,9,44.44,60,1,1,928,74,6,1
2480,CENTRICA,2021,67.38,8,50,70,1,1,916,75,7,1
2481,CENTRICA,2022,68.55,9,44.44,81.82,1,1,929,76,8,1
2482,CHOC.LINDT &SPRUENGLI,2003,0,0,0,0,0,0,0,8,-11,0
2483,CHOC.LINDT &SPRUENGLI,2004,8.57,6,0,0,0,0,0,9,-10,0
2484,CHOC.LINDT &SPRUENGLI,2005,7.17,6,0,0,0,0,0,10,-9,0
2485,CHOC.LINDT &SPRUENGLI,2006,7.27,6,0,0,0,0,0,11,-8,0
2486,CHOC.LINDT &SPRUENGLI,2007,9.04,6,0,0,0,0,0,12,-7,0
2487,CHOC.LINDT &SPRUENGLI,2008,8.18,6,0,0,0,0,0,13,-6,0
2488,CHOC.LINDT &SPRUENGLI,2009,7.05,6,16.67,0,0,0,0,14,-5,0
2489,CHOC.LINDT &SPRUENGLI,2010,40.26,6,16.67,0,1,0,944,15,-4,0
2490,CHOC.LINDT &SPRUENGLI,2011,41.05,6,16.67,16.67,1,1,906,16,-3,0
2491,CHOC.LINDT &SPRUENGLI,2012,41.34,6,16.67,16.67,1,1,858,17,-2,0
2492,CHOC.LINDT &SPRUENGLI,2013,45.55,6,16.67,16.67,1,1,736,18,-1,0
2493,CHOC.LINDT &SPRUENGLI,2014,45.73,6,33.33,14.29,1,1,843,19,0,1
2494,CHOC.LINDT &SPRUENGLI,2015,52,5,40,33.33,1,1,811,20,1,1
2495,CHOC.LINDT &SPRUENGLI,2016,56.23,6,33.33,66.67,1,1,846,21,2,1
2496,CHOC.LINDT &SPRUENGLI,2017,61.95,6,33.33,66.67,1,1,1138,22,3,1
2497,CHOC.LINDT &SPRUENGLI,2018,64.12,6,16.67,85.71,1,1,1182,23,4,1
2498,CHOC.LINDT &SPRUENGLI,2019,69.39,6,16.67,83.33,1,1,1257,24,5,1
2499,CHOC.LINDT &SPRUENGLI,2020,72.79,6,16.67,83.33,1,1,1354,25,6,1
2500,CHOC.LINDT &SPRUENGLI,2021,71.56,5,20,80,1,1,1515,26,7,1
2501,CHOC.LINDT &SPRUENGLI,2022,0,0,0,0,0,1,1774,27,8,1
2502,CHRISTIAN DIOR,2003,0,0,0,0,0,0,42573,15,-11,0
2503,CHRISTIAN DIOR,2004,25.06,7,0,0,0,0,43414,16,-10,0
2504,CHRISTIAN DIOR,2005,24.55,8,0,0,0,0,35410,17,-9,0
2505,CHRISTIAN DIOR,2006,24.27,10,0,0,0,1,33933,18,-8,0
2506,CHRISTIAN DIOR,2007,35.51,10,0,30,0,1,33908,19,-7,0
2507,CHRISTIAN DIOR,2008,45.47,10,0,40,0,1,33908,20,-6,0
2508,CHRISTIAN DIOR,2009,49.97,9,0,44.44,0,1,32823,21,-5,0
2509,CHRISTIAN DIOR,2010,48.14,10,10,50,0,1,34442,22,-4,0
2510,CHRISTIAN DIOR,2011,57.02,9,11.11,50,0,1,39432,23,-3,0
2511,CHRISTIAN DIOR,2012,51.85,10,30,50,0,1,38642,24,-2,0
2512,CHRISTIAN DIOR,2013,57.94,10,30,50,0,1,36966,25,-1,0
2513,CHRISTIAN DIOR,2014,57.68,10,30,50,0,1,37530,26,0,1
2514,CHRISTIAN DIOR,2015,51.56,10,30,50,0,1,38898,27,1,1
2515,CHRISTIAN DIOR,2016,58.22,9,33.33,44.44,1,1,38278,28,2,1
2516,CHRISTIAN DIOR,2017,59.84,9,44.44,36.36,1,1,34901,29,3,1
2517,CHRISTIAN DIOR,2018,71.19,9,44.44,44.44,1,0,31780,30,4,1
2518,CHRISTIAN DIOR,2019,70.45,9,44.44,44.44,1,1,29147,31,5,1
2519,CHRISTIAN DIOR,2020,59.97,9,44.44,44.44,1,1,25753,32,6,1
2520,CHRISTIAN DIOR,2021,69.24,9,44.44,44.44,1,1,19704,33,7,1
2521,CHRISTIAN DIOR,2022,71.25,9,44.44,40,1,1,19954,34,8,1
2522,CLARIANT,2003,43.25,6,0,83.33,0,0,14978,84,-11,0
2523,CLARIANT,2004,37.85,6,0,83.33,0,0,14871,85,-10,0
2524,CLARIANT,2005,34.42,7,0,100,0,0,15030,86,-9,0
2525,CLARIANT,2006,38.08,6,0,0,0,0,15741,87,-8,0
2526,CLARIANT,2007,40.1,8,0,100,0,0,16321,88,-7,0
2527,CLARIANT,2008,61.04,8,0,0,0,0,18275,89,-6,0
2528,CLARIANT,2009,49.74,8,0,0,1,0,19571,90,-5,0
2529,CLARIANT,2010,66.71,8,0,25,1,0,19137,91,-4,0
2530,CLARIANT,2011,69,10,0,30,1,0,21387,92,-3,0
2531,CLARIANT,2012,68.14,9,0,45.45,1,0,24609,93,-2,0
2532,CLARIANT,2013,66.94,9,0,55.56,1,1,27666,94,-1,0
2533,CLARIANT,2014,68.33,9,0,55.56,1,1,29101,95,0,1
2534,CLARIANT,2015,68.79,8,12.5,60,1,1,28324,96,1,1
2535,CLARIANT,2016,76.5,10,30,81.82,1,1,28810,97,2,1
2536,CLARIANT,2017,76.78,10,30,90,1,0,28580,98,3,1
2537,CLARIANT,2018,78.11,12,25,92.86,1,1,28740,99,4,1
2538,CLARIANT,2019,77.24,12,25,91.67,1,1,35640,100,5,1
2539,CLARIANT,2020,81.38,12,25,92.86,1,1,35657,101,6,1
2540,CLARIANT,2021,80.56,11,27.27,91.67,1,1,34760,102,7,1
2541,CLARIANT,2022,80.44,13,30.77,100,1,1,35853,103,8,1
2542,COCA-COLA HBC,2003,0,0,0,0,0,1,27008,20,-11,0
2543,COCA-COLA HBC,2004,0,0,0,0,0,1,24769,21,-10,0
2544,COCA-COLA HBC,2005,0,0,0,0,0,1,23383,22,-9,0
2545,COCA-COLA HBC,2006,0,0,0,0,0,1,21748,23,-8,0
2546,COCA-COLA HBC,2007,0,0,0,0,0,1,20931,24,-7,0
2547,COCA-COLA HBC,2008,0,0,0,0,0,1,20102,25,-6,0
2548,COCA-COLA HBC,2009,0,0,0,0,0,1,17536,26,-5,0
2549,COCA-COLA HBC,2010,0,0,0,0,0,1,16176,27,-4,0
2550,COCA-COLA HBC,2011,0,0,0,0,0,1,22149,28,-3,0
2551,COCA-COLA HBC,2012,0,0,0,0,0,1,21202,29,-2,0
2552,COCA-COLA HBC,2013,81,13,7.69,50,1,1,18099,30,-1,0
2553,COCA-COLA HBC,2014,82.94,13,7.69,41.18,1,1,17003,31,0,1
2554,COCA-COLA HBC,2015,93.51,13,15.38,53.33,1,1,17213,32,1,1
2555,COCA-COLA HBC,2016,88.19,13,15.38,47.06,1,1,17442,33,2,1
2556,COCA-COLA HBC,2017,89.34,12,25,50,1,1,18135,34,3,1
2557,COCA-COLA HBC,2018,89.43,13,23.08,46.15,1,1,17901,35,4,1
2558,COCA-COLA HBC,2019,89.87,13,23.08,42.86,1,1,17223,36,5,1
2559,COCA-COLA HBC,2020,90.81,13,23.08,46.15,1,1,13235,37,6,1
2560,COCA-COLA HBC,2021,89.12,13,30.77,40,1,1,13374,38,7,1
2561,COCA-COLA HBC,2022,87.71,13,30.77,46.15,1,1,11148,39,8,1
2562,COFINIMMO,2003,28.58,11,0,0,0,0,0,46,-11,0
2563,COFINIMMO,2004,33.99,12,0,0,0,1,0,47,-10,0
2564,COFINIMMO,2005,41.09,10,0,20,0,0,0,48,-9,0
2565,COFINIMMO,2006,32.57,11,0,0,0,1,0,49,-8,0
2566,COFINIMMO,2007,50.53,12,8.33,30.77,0,0,0,50,-7,0
2567,COFINIMMO,2008,53.56,12,8.33,33.33,0,0,0,51,-6,0
2568,COFINIMMO,2009,56.78,12,8.33,30.77,0,0,0,52,-5,0
2569,COFINIMMO,2010,61.34,14,7.14,42.86,1,0,42044,53,-4,0
2570,COFINIMMO,2011,60.6,12,8.33,35.71,1,0,41291,54,-3,0
2571,COFINIMMO,2012,66.67,13,7.69,42.86,1,0,39736,55,-2,0
2572,COFINIMMO,2013,69.86,13,15.38,53.85,1,0,38089,56,-1,0
2573,COFINIMMO,2014,64.84,13,15.38,53.33,1,0,36362,57,0,1
2574,COFINIMMO,2015,67.34,13,23.08,57.14,1,0,33311,58,1,1
2575,COFINIMMO,2016,71.67,13,30.77,68.75,1,0,31083,59,2,1
2576,COFINIMMO,2017,70.51,12,41.67,66.67,1,0,29427,60,3,1
2577,COFINIMMO,2018,76.43,11,45.45,57.14,1,0,28884,61,4,1
2578,COFINIMMO,2019,80.39,12,41.67,75,1,1,28389,62,5,1
2579,COFINIMMO,2020,82.37,12,41.67,75,1,0,27722,63,6,1
2580,COFINIMMO,2021,79.39,11,36.36,75,1,0,26787,64,7,1
2581,COFINIMMO,2022,81.5,13,38.46,76.92,1,0,33043,65,8,1
2582,COLOPLAST B,2003,40.64,9,22.22,0,0,0,72,55,-11,0
2583,COLOPLAST B,2004,37.45,10,30,0,0,0,74,56,-10,0
2584,COLOPLAST B,2005,41.84,9,0,0,0,0,81,57,-9,0
2585,COLOPLAST B,2006,48.48,9,22.22,0,0,0,88,58,-8,0
2586,COLOPLAST B,2007,47.46,9,11.11,0,0,0,92,59,-7,0
2587,COLOPLAST B,2008,56.91,9,11.11,0,0,0,103,60,-6,0
2588,COLOPLAST B,2009,59.8,10,10,50,1,0,105,61,-5,0
2589,COLOPLAST B,2010,59.14,6,0,50,1,0,105,62,-4,0
2590,COLOPLAST B,2011,55.87,9,11.11,44.44,1,0,109,63,-3,0
2591,COLOPLAST B,2012,54.51,9,11.11,40,1,0,109,64,-2,0
2592,COLOPLAST B,2013,54.23,9,11.11,44.44,1,0,113,65,-1,0
2593,COLOPLAST B,2014,54.55,9,11.11,44.44,1,0,108,66,0,1
2594,COLOPLAST B,2015,63.36,9,0,40,1,0,106,67,1,1
2595,COLOPLAST B,2016,63.13,11,18.18,54.55,1,0,121,68,2,1
2596,COLOPLAST B,2017,59.38,10,20,54.55,1,0,129,69,3,1
2597,COLOPLAST B,2018,60.17,11,18.18,46.15,1,0,126,70,4,1
2598,COLOPLAST B,2019,61.37,9,22.22,33.33,1,1,120,71,5,1
2599,COLOPLAST B,2020,67.98,9,22.22,44.44,1,1,124,72,6,1
2600,COLOPLAST B,2021,67.6,9,33.33,40,1,0,133,73,7,1
2601,COLOPLAST B,2022,70.23,9,33.33,50,1,0,159,74,8,1
2602,COMET HOLDINGS 'R',2003,0,0,0,0,0,0,6032,133,-11,0
2603,COMET HOLDINGS 'R',2004,0,0,0,0,0,0,6137,134,-10,0
2604,COMET HOLDINGS 'R',2005,0,0,0,0,0,0,6181,135,-9,0
2605,COMET HOLDINGS 'R',2006,0,0,0,0,0,0,7220,136,-8,0
2606,COMET HOLDINGS 'R',2007,0,0,0,0,0,0,7274,137,-7,0
2607,COMET HOLDINGS 'R',2008,0,0,0,0,0,0,7567,138,-6,0
2608,COMET HOLDINGS 'R',2009,0,0,0,0,0,0,7130,139,-5,0
2609,COMET HOLDINGS 'R',2010,0,0,0,0,0,0,7284,140,-4,0
2610,COMET HOLDINGS 'R',2011,0,0,0,0,0,0,7372,141,-3,0
2611,COMET HOLDINGS 'R',2012,0,0,0,0,0,0,7875,142,-2,0
2612,COMET HOLDINGS 'R',2013,0,0,0,0,0,0,8412,143,-1,0
2613,COMET HOLDINGS 'R',2014,0,0,0,0,0,0,9071,144,0,1
2614,COMET HOLDINGS 'R',2015,0,0,0,0,0,0,9535,145,1,1
2615,COMET HOLDINGS 'R',2016,0,0,0,0,0,0,10099,146,2,1
2616,COMET HOLDINGS 'R',2017,0,0,0,0,0,0,10741,147,3,1
2617,COMET HOLDINGS 'R',2018,23.2,6,16.67,0,0,0,11569,148,4,1
2618,COMET HOLDINGS 'R',2019,29.17,7,14.29,0,0,0,12074,149,5,1
2619,COMET HOLDINGS 'R',2020,46.56,5,20,0,0,0,12427,150,6,1
2620,COMET HOLDINGS 'R',2021,47.39,5,20,0,0,0,12728,151,7,1
2621,COMET HOLDINGS 'R',2022,54.02,6,33.33,0,0,0,14572,152,8,1
2622,COMMERZBANK (XET),2003,27.26,19,0,0,0,1,245,62,-11,0
2623,COMMERZBANK (XET),2004,55.85,20,5,0,0,1,339,63,-10,0
